Product_ID,Product_Code,Product_Name,MRP,PTR,PTS_Rate,Available_Stock,Stockist_ID,manufacture,Pack_Size,Scheme,HSN,Expiry_Date,GST,is_brand,ED_Code,MinQty,MaxQty
1693688,J0031596,"TENEBITE M 20/500 TABLET-J0031596",320.48,244.18,219.76,5,756,CORONA,15`S,,,31-03-2027,0,0,ED000089516,0,0
1710492,J0031601,"TENEFIT 20 TABLET-J0031601",101.95,77.68,69.91,18,756,SYSTOPIC,15T,,,28-02-2027,5,0,ED000115796,0,0
9695384,J0043448,"TENEFIT M  TABLET-J0043448",142.03,108.22,97.39,18,756,SYSTOPIC,15S,,,31-05-2027,5,0,ED000150133,0,0
1686584,J0031606,"TENELIGLIP 20 TABLET-J0031606",116.34,88.64,79.78,20,756,AKUMENTIS,10`S,,,30-04-2027,5,0,ED000089540,0,0
1687631,J0031607,"TENELIGLIP M 1000 TABLET-J0031607",114.13,86.96,78.26,11,756,AKUMENTIS,1*10,"11 + 2, 6 + 15.38%",,30-06-2027,5,0,ED000089541,0,0
3551006,J0031614,"TENEPRIDE 20 TABLET-J0031614",349.3,266.14,239.53,16,756,MICRO,30`S,,,31-12-2026,5,0,ED000148405,0,0
1689684,J0031616,"TENEPRIDE M 1000 TABLET-J0031616",240,182.86,164.57,11,756,MICRO,15S,,,30-11-2026,5,0,ED000169791,0,0
1692444,J0031619,"TENEPRIDE M 500 TABLET-J0031619",240.9,183.54,165.19,53,756,MICRO,15`S,,,31-05-2027,5,0,ED000089559,0,0
1687130,J0031621,"TENEPURE M 1000 TABLET-J0031621",302.7,230.63,207.57,7,756,TORRENT,15T,,,31-03-2027,5,0,ED000156762,0,0
1687129,J0031622,"TENEPURE M 500 TABLET-J0031622",289.69,220.71,220.71,5,756,TORRENT,15T,,,31-01-2026,5,0,ED000156188,0,0
1687167,J0031629,"TENEZA M 500 TABLET-J0031629",318.35,242.55,218.3,20,756,TORRENT,15S,,,30-06-2027,5,0,ED000156181,0,0
1694144,J0031631,"TENGINOW   TABLET-J0031631",88.72,67.6,60.84,1,756,MACLEODS,"10,S",,,30-04-2028,0,0,ED000089573,0,0
3980639,J0037505,"TENGINOW M  TABLET-J0037505",196.45,149.68,134.71,12,756,MACLEODS,15`S,,,31-01-2027,5,0,ED000160179,0,0
1694146,J0031632,"TENGINOW M 1000 TABLET-J0031632",221.71,168.92,152.03,7,756,MACLEODS,"15,S",,,30-06-2027,5,0,ED000166672,0,0
1686055,J0031641,"TENGLYN   TABLET-J0031641",176.89,134.78,121.3,9,756,ZYDUS,15`S,,,31-07-2027,5,0,ED000089578,0,0
1687428,J0031637,"TENGLYN M 1000 TABLET-J0031637",255.28,194.5,175.05,7,756,ZYDUS,15`S,,,30-06-2027,5,0,ED000089579,0,0
1686912,J0031639,"TENGLYN M 500 TABLET-J0031639",262.91,200.31,180.28,8,756,ZYDUS,15`S,,,31-07-2027,5,0,ED000089580,0,0
9642454,J0043141,"TENIVA 20 TABLET-J0043141",236.88,180.48,162.43,12,756,INTAS,20T,,,31-07-2028,0,0,ED000140658,0,0
2696817,J0031650,"TENIVA M  TABLET-J0031650",393.75,300,270,11,756,INTAS,20T,,,31-05-2028,5,0,ED000141803,0,0
1686573,J0031648,"TENIVA M FORTE TABLET-J0031648",416.25,317.14,285.43,7,756,INTAS,20T,,,30-06-2028,5,0,ED000148406,0,0
3585546,J0031655,"TENLIGRESS 20 TABLET-J0031655",113.44,86.43,77.79,13,756,LARENON-2,10`S,,,30-11-2026,5,0,ED000089602,0,0
3585547,J0031656,"TENLIGRESS M 1000 TABLET-J0031656",150.93,114.99,103.5,8,756,LARENON-2,10`S,,,31-01-2027,5,0,ED000089603,0,0
3703125,J0036879,"TENLIMAC M 1000 TABLET-J0036879",221.71,168.92,152.03,10,756,MACLEODS,15`S,,,31-08-2027,5,0,ED000159164,0,0
1687187,J0031660,"TENLIMAC M 500 TABLET-J0031660",196.45,149.68,132.89,8,756,MACLEODS,15`S,,,31-05-2027,0,0,ED000156763,0,0
17442676,PROD7189,"TENOF 300 TABLET-PROD7189",1443.28,1145.46,470,10,756,HETERO,30,,,30-09-2026,5,0,ED000089637,1,-1
2960065,J0031666,"TENOHEP AF  TABLET-J0031666",1566,1193.14,700,20,756,ZYDUS,30`S,,,31-07-2027,5,0,ED000169416,0,0
1687910,J0031667,"TENOLOL 100 TABLET-J0031667",62.48,47.6,42.84,13,756,IPCA,14`S,,,31-10-2028,5,0,ED000089645,0,0
1687911,J0031668,"TENOLOL 12.5 TABLET-J0031668",41.25,31.43,28.29,30,756,IPCA,14`S,,,31-12-2027,5,0,ED000089646,0,0
1691893,J0031670,"TENOLOL 25 TABLET-J0031670",53.2,40.54,36.49,5,756,IPCA,14`S,,,31-05-2027,5,0,ED000089647,0,0
1687912,J0031672,"TENOLOL 50 TABLET-J0031672",35.2,26.82,22.9,61,756,IPCA,14`S,,,28-02-2029,5,0,ED000089649,0,0
1687914,J0031674,"TENOLOLAM 50 TABLET-J0031674",119.25,90.86,81.77,10,756,IPCA,10`S,,,31-03-2028,5,0,ED000089657,0,0
1687915,J0031677,"TENORIC 100 TABLET-J0031677",100.31,76.43,68.79,11,756,IPCA,10`S,,,28-02-2029,5,0,ED000089666,0,0
1687916,J0031680,"TENORIC 25 TABLET-J0031680",65.06,49.57,44.61,10,756,IPCA,10`S,,,31-08-2029,5,0,ED000089668,0,0
1687917,J0031682,"TENORIC 50 TABLET-J0031682",113.95,86.82,78.14,46,756,IPCA,10`S,,,30-06-2029,5,0,ED000089669,0,0
1683063,J0031686,"TENORMIN 25 TABLET-J0031686",56.16,42.79,38.51,43,756,GOAPPTIV,14`S,,,31-08-2026,5,0,ED000089674,0,0
1706773,J0031690,"TENOVATE   CREAM-J0031690",160.92,122.61,110.35,25,756,GLAXOSK,30GM,,,31-12-2026,5,0,ED000089684,0,0
1706694,J0031694,"TENOVATE   OINTMENT-J0031694",112.69,85.86,77.27,15,756,GLAXOSK,15GM,,,31-01-2027,5,0,ED000089676,0,0
2912914,J0031692,"TENOVATE GN  CREAM-J0031692",103.59,78.93,71.03,14,756,GLAXOSK,20GM,,,31-10-2026,5,0,ED000156115,0,0
1701870,J0031693,"TENOVATE M  CREAM-J0031693",136.97,104.36,93.92,2,756,GLAXOSK,15GM,,,31-01-2027,5,0,ED000089681,0,0
13853105,PROD2892,"TENROX FORTE TABLET-PROD2892",400.41,305.08,274.58,1,756,OMENTA,10,,,31-05-2026,5,0,ED000227713,1,-1
13853104,PROD2891,"TENROX TABLET-PROD2891",266.05,202.72,182.44,17,756,OMENTA,10,,,31-03-2026,5,0,ED000227712,1,-1
3585556,J0031698,"TENSORIN M  TABLET-J0031698",123,93.71,84.34,44,756,FUSION,10`S,,,31-08-2027,0,0,ED000089705,0,0
3585555,J0031697,"TENSORIN-M FORTE TABLET-J0031697",131.25,100,90,12,756,FUSION,10`S,,,30-06-2027,0,0,ED000129439,0,0
1694730,J0031705,"TENTEX FORTE  TABLET-J0031705",140,99.8,88.47,308,756,HIMALAYA,10`S,,,31-03-2028,5,0,ED000089710,0,0
1685366,J0031706,"TENTEX ROYAL  CAPSULE-J0031706",262.5,200,137.06,46,756,HIMALAYA,10,,,31-10-2027,5,0,ED000089711,0,0
4147905,J0037705,"TENVIR   TABLET-J0037705",1469.15,1119.35,780.27,10,756,CIPLA,30S,,,29-02-2028,5,0,ED000089717,0,0
14201323,PROD3314,"TENVIR AF  TABLET-PROD3314",1397.04,1064.41,725.12,4,756,"CIPLA LTD.",30,,,31-07-2027,5,0,ED000089718,1,-1
14201322,PROD3313,"TENVIR EM  TABLET-PROD3313",3019.7,2300.72,870.97,5,756,"CIPLA LTD.",30,,,28-02-2027,5,0,ED000089719,1,-1
2912915,J0031712,"TEP AD DAILY LOTION-J0031712",825,559.32,503.39,5,756,INZPERA,175ML,,,30-11-2027,18,0,ED000159093,0,0
2912916,J0031713,"TEP AD DAILY LOTION-J0031713",275,186.44,167.8,41,756,INZPERA,50ML,,,31-05-2027,18,0,ED000160743,0,0
1676583,J0031716,"TERAPRESS 1 TABLET-J0031716",100.78,76.79,69.11,15,756,INTAS,7`S,,,31-01-2027,5,0,ED000089752,0,0
8771313,J0051697,"TERAPRESS 2 TABLET-J0051697",154.69,117.86,106.07,20,756,INTAS,7T,,,31-12-2027,5,0,ED000089753,0,0
1710496,J0031722,"TERBEST   DUSTING POWDER-J0031722",165.94,126.4,113.76,9,756,SYSTOPIC,1*50GM,,,31-05-2027,5,0,ED000089760,0,0
1706950,J0031723,"TERBEST   TABLET-J0031723",98.44,75,67.5,32,756,SYSTOPIC,"7 TAB",,,30-04-2027,5,0,ED000089761,0,0
9695510,J0043471,"TERBEST  500 TABLET-J0043471",141.09,107.49,96.75,1,756,SYSTOPIC,7S,,,30-06-2027,0,0,ED000089762,0,0
1710495,J0031721,"TERBEST CREAM-J0031721",104.4,79.54,71.59,4,756,SYSTOPIC,1*30GM,,,31-07-2027,0,0,ED000089763,0,0
8810899,J0051799,"TERBEST CREAM-J0051799",67.2,51.2,46.08,4,756,SYSTOPIC,"1*15 GM",,,31-05-2027,5,0,ED000089758,0,0
3691413,J0036838,"TERBICIP   TABLET-J0036838",486.64,370.77,333.7,6,756,CIPLA,15T,,,31-07-2028,5,0,ED000157588,0,0
3150415,J0031725,"TERBICIP CREAM-J0031725",56.17,42.8,38.52,31,756,CIPLA,10G,,,31-05-2027,5,0,ED000089776,0,0
1685536,J0031728,"TERBICUTIS TABLET-J0031728",131,99.81,89.83,15,756,SYSCUTIS,1*7,,,31-08-2027,5,0,ED000114961,0,0
1682542,J0031734,"TERBINAFORCE   CREAM-J0031734",56.08,42.73,38.45,28,756,MANKIND,10GM,,,31-08-2027,5,0,ED000089797,0,0
1686744,J0031735,"TERBINAFORCE   POWDER-J0031735",123.52,94.11,84.7,20,756,MANKIND,30GM,,,31-03-2027,5,0,ED000089798,0,0
1689536,J0031740,"TERBINAFORCE   TABLET-J0031740",124.68,94.99,85.49,40,756,MANKIND,7`S,,,30-04-2027,0,0,ED000089799,0,0
1687381,J0031733,"TERBINAFORCE 500 TABLET-J0031733",204.37,155.71,140.14,45,756,MANKIND,7`S,,,30-06-2027,5,0,ED000089800,0,0
1689239,J0031737,"TERBINAFORCE M CREAM-J0031737",149.05,113.56,102.21,24,756,MANKIND,10GM,,,31-05-2027,5,0,ED000089802,0,0
3585563,J0031739,"TERBINAFORCE PLUS NF CREAM-J0031739",73.73,56.18,50.56,55,756,MANKIND,15G,,,30-06-2027,5,0,ED000126755,0,0
1691805,J0031749,"TERBITOTAL   TABLET-J0031749",98.44,75,67.5,16,756,MACLEODS,7`S,,,30-11-2026,5,0,ED000089824,0,0
14753242,PROD5918,"TERGOSIL 1 % CREAM-PROD5918",110.25,84,75.6,20,756,GLOWDERMA,"20 GM",,,30-09-2026,5,0,ED000114971,1,-1
11350427,PROD1005,"TERGOSIL TABLET-PROD1005",276.56,210.71,189.64,33,756,GLOWDERMA,1*10,,,30-09-2026,5,0,ED000089881,1,-1
9673585,J0043256,"TEROL LA 2 CAPSULE-J0043256",220.87,168.28,151.45,4,756,CIPLA,10C,,,31-01-2027,5,0,ED000089916,0,0
2696833,J0031755,"TEROL LA 4 CAPSULE-J0031755",428.39,326.39,293.75,5,756,CIPLA,1*10,,,31-03-2027,5,0,ED000089917,0,0
14387648,PROD3605,"TERUM COLD RUB BALM-PROD3605",150,50.96,45.5,218,756,TWAK,50GM,,,31-12-2027,5,1,ED000229596,1,-1
15134978,PROD6561,"TERUM COLD RUB-PROD6561",32.81,15.55,14.15,36,756,TWAK,"10 ML",,,30-11-2027,5,1,ED000229595,1,-1
15134979,PROD6562,"TERUM COLD RUB-PROD6562",18.75,11.38,10.23,38,756,TWAK,"5 ML",,,30-11-2027,5,1,ED000229594,1,-1
14363734,PROD3569,"TERUM VATANT OIL-PROD3569",117.19,53.4,47.68,8,756,TWAK,50ML,,,31-12-2027,5,1,ED000229629,1,-1
13243639,PROD2487,"TERVIRA BODY LOTION-PROD2487",281.25,214.28,192.86,6,756,INDOLANDS,"60 ML",,,30-04-2027,5,0,ED000159450,1,-1
1691820,J0031765,"TESTOVIRON DEPOT 100 MG INJECTION-J0031765",259.88,198,178.2,22,756,ZYDUS,1ML,,,31-05-2028,0,0,ED000089971,0,0
1683974,J0031767,"TESTOVIRON DEPOT 250 MG INJECTION-J0031767",517.32,394.15,330.41,5,756,ZYDUS,1ML,,,30-06-2028,5,0,ED000089972,0,0
3585571,J0031768,"TETAN 20 MG TABLET-J0031768",62.17,47.37,42.63,10,756,ALEMBIC,15`S,,,30-06-2027,5,0,ED000089982,0,0
3585572,J0031770,"TETAN 40 MG TABLET-J0031770",106.46,81.11,73,72,756,ALEMBIC,15`S,,,31-10-2026,5,0,ED000089984,0,0
2696836,J0031773,"TETAN AM  TABLET-J0031773",266.48,203.03,182.73,10,756,ALEMBIC,15`S,,,30-06-2027,5,0,ED000089988,0,0
2696837,J0031776,"TETAN CT 12.5 TABLET-J0031776",295.64,225.25,202.72,15,756,ALEMBIC,15TAB,,,31-03-2027,5,0,ED000089996,0,0
1692007,J0031778,"TETAN CT 6.25 TABLET-J0031778",275.16,209.64,188.68,13,756,ALEMBIC,15`S,,,30-04-2027,5,0,ED000089998,0,0
3585573,J0031782,"TETAN TRIO  TABLET-J0031782",305.25,232.57,209.31,15,756,ALEMBIC,15TAB,,,30-04-2027,5,0,ED000134183,0,0
7510370,J0041979,"TETMOSOL   SOAP-J0041979",108,82.29,62.06,534,756,PIRAMAL,100G,,,30-04-2027,5,0,ED000090017,0,0
2696841,J0031787,"TETRAFOL   TABLET-J0031787",201.56,153.57,138.21,24,756,SUNPDL,10S,,,28-02-2027,5,0,ED000090036,0,0
2696840,J0031786,"TETRAFOL PLUS  TABLET-J0031786",256.88,195.72,176.15,197,756,SUNPDL,10,,,31-07-2027,5,0,ED000090038,0,0
3585574,J0031789,"TETRALYME CAPSULE-J0031789",535.22,407.79,367.01,4,756,ALNICHE,10`S,,,31-05-2027,5,0,ED000090043,0,0
1693965,J0031791,"TEXAGRACE-M TABLET-J0031791",317.81,242.21,242.21,6,756,STANLEY,10`S,,,30-11-2026,5,0,ED000121180,0,0
8067915,J0050110,"TEXAKIND   INJECTION-J0050110",55.79,42.51,38.26,40,756,MANKIND,5ML,"4 + 1, 2 + 20%",,31-05-2028,5,0,ED000090048,0,0
2696844,J0031793,"TEXAKIND   TABLET-J0031793",159,121.14,109.03,39,756,MANKIND,10`S,,,30-06-2027,5,0,ED000090049,0,0
3585575,J0031792,"TEXAKIND MF  TABLET-J0031792",299.06,227.86,205.07,20,756,MANKIND,10`S,,,31-01-2027,5,0,ED000090050,0,0
1686609,J0031801,"TEZCORT 3S OINTMENT-J0031801",142.5,108.57,97.17,101,756,GLOWDERMA,30GM,,,31-05-2027,5,0,ED000114978,0,0
1686610,J0031802,"TEZCORT 6S  OINTMENT-J0031802",48.53,38.83,35.72,1,756,GLOWDERMA,15GM,,,31-05-2027,5,0,ED000114979,0,0
14441170,PROD3858,"TEZCORT F  CREAM-PROD3858",150,114.29,102.86,5,756,GLOWDERMA,10GM,,,30-06-2027,5,0,ED000090076,1,-1
14534956,PROD4930,"TEZCORT GM CREAM-PROD4930",49.41,37.64,33.88,30,756,GLOWDERMA,"15 GM",,,30-09-2026,5,0,ED000114980,1,-1
6300046,J0041445,"TFCT NIB OD TABLET-J0041445",814.45,620.54,558.49,3,756,IPCA,10S,,,31-07-2027,5,0,ED000179972,0,0
13356013,PROD2641,"TFCT NIB TABLET-PROD2641",680.2,518.25,518.25,155,756,IPCA,15,,,31-10-2026,5,0,ED000219698,1,-1
10007270,J0044167,"TFCT-NIB  OINTMENT-J0044167",750,571.43,514.29,2,756,IPCA,"15 GM",,,28-02-2027,5,0,ED000200591,0,0
6413988,J0041660,"TFCT-NIB TABLET-J0041660",453.47,345.5,261.37,38,756,IPCA,10`S,,,31-03-2027,5,0,ED000157317,0,0
18994094,PROD7534,"TFEMINO NEO TABLET-PROD7534",333.75,258.75,232.87,5,756,TSL,10,,,31-01-2027,5,0,ED000248415,1,-1
2696846,J0031804,"TFEMINO TABLET-J0031804",262.49,203.55,183.19,14,756,TULSI,10`S,"10 + 1, 5 + 9.09%",,30-04-2026,5,0,ED000121931,0,0
1688678,J0031812,"TG GOAL 145 TABLET-J0031812",287.34,218.93,197.03,5,756,ABBOTT-H,10S,,,31-12-2026,5,0,ED000090107,0,0
3352003,J0031814,"TG TOR 10 TABLET-J0031814",78.27,59.64,53.67,1,756,TORRENT,15,,,31-01-2027,5,0,ED000140825,0,0
3585578,J0031817,"TG TOR 20 TABLET-J0031817",201.2,153.3,137.97,36,756,TORRENT,15T,,,30-04-2027,5,0,ED000151938,0,0
1693557,J0031818,"TG TOR 40 TABLET-J0031818",202.5,154.29,138.86,12,756,TORRENT,10`S,,,31-10-2026,5,0,ED000090100,0,0
14469274,PROD4254,"TG TOR 5 MG TABLET 10-PROD4254",87.55,66.71,60.03,10,756,TORRENT,10,,,31-05-2028,5,0,ED000090101,1,-1
2696847,J0031821,"TG TOR EZ TABLET-J0031821",249.35,189.98,170.98,15,756,TORRENT,10`S,,,28-02-2028,5,0,ED000090105,0,0
2696848,J0031822,"TG TOR F 10/160 MG TABLET-J0031822",311.65,237.45,213.7,9,756,TORRENT,10`S,,,30-04-2027,5,0,ED000090103,0,0
1701510,J0031830,"TGLIP 20 TABLET-J0031830",232.88,177.43,161.29,24,756,INTAS,20`S,,,29-02-2028,5,0,ED000140858,0,0
3585581,J0031831,"TGR TABLET-J0031831",196.88,150,135,9,756,INTAS,"10,S",,,30-06-2028,5,0,ED000090117,0,0
1684338,J0031834,"THALORIC 6.25 MG TABLET-J0031834",61.5,46.86,42.17,15,756,ZUVENTUS,10T,"10 + 1, 5 + 9.09%",,30-06-2027,5,0,ED000090139,0,0
1693085,J0031835,"THANK OD CREAM-J0031835",224.81,171.29,154.16,15,756,MANKIND,30GM,,,31-01-2027,5,0,ED000090141,0,0
1693086,J0031836,"THANK OD FORTE TABLET-J0031836",409.73,312.18,280.96,8,756,MANKIND,7`S,,,31-03-2027,0,0,ED000090142,0,0
8248504,J0050512,"THEALIFE TABLET-J0050512",153.05,116.61,104.95,110,756,SUNPDL,10S,,,30-09-2026,5,0,ED000090151,0,0
18119310,PROD7392,"THEO TEARS D EYE DROPS-PROD7392",592.5,451.43,406.29,3,756,ENTOD,"10 ML",,,30-06-2027,5,0,ED000225981,1,-1
3723129,0030111,"THEO TEARS EYE DROPS-0030111",517.03,393.93,354.54,9,756,ENTOD,10ML,,,31-07-2027,5,0,ED000130457,0,0
1687967,J0031845,"THEO-ASTHALIN FORTE TABLET-J0031845",21.7,16.53,14.88,15,756,CIPLA,20`S,,,31-05-2028,5,0,ED000090187,0,0
7919375,J0042283,"THEO-ASTHALIN TABLET-J0042283",19.55,14.9,14.9,121,756,CIPLA,1*30,,,30-06-2028,5,0,ED000090185,0,0
3585584,J0031853,"THERMOKIND F GEL-J0031853",99.82,76.05,68.45,13,756,MANKIND,50GM,,,31-07-2027,5,0,ED000090268,0,0
3676275,J0036742,"THERMOKIND F GEL-J0036742",154.68,117.85,106.07,72,756,MANKIND,100G,,,31-07-2027,0,0,ED000090267,0,0
3712116,A00062,"THERMOKIND MOUTHWASH-A00062",159.12,121.24,109.11,6,756,MANKIND,150ML,,,31-05-2027,5,0,ED000090270,0,0
1694433,J0031856,"THERMOSEAL FLOSS-J0031856",132.5,100.95,90.86,52,756,ICPA,50MTR,,,31-10-2029,5,0,ED000114983,0,0
12226295,PROD1734,"THERMOSEAL PO BRUSH-PROD1734",25.8,19.66,17.69,47,756,ICPA,1,,,28-02-2029,5,0,ED000114988,1,-1
1694435,J0031859,"THERMOSEAL PROXA NS BRUSH-J0031859",150,114.29,102.86,323,756,ICPA,1UNIT,,,31-10-2029,5,0,ED000114986,0,0
1694436,J0031858,"THERMOSEAL PROXA WS BRUSH-J0031858",149.49,113.9,102.51,80,756,ICPA,1UNIT,,,30-11-2029,5,0,ED000114987,0,0
1694437,J0031862,"THERMOSEAL REPAIR TOOTHPASTE-J0031862",136.15,103.73,93.36,120,756,ICPA,100GM,,,30-06-2028,5,0,ED000090276,0,0
1694438,J0031863,"THERMOSEAL REPAIR TOOTHPASTE-J0031863",71.16,54.21,48.79,46,756,ICPA,50GM,,,31-08-2027,5,0,ED000090277,0,0
1694439,J0031864,"THERMOSEAL SMART TOOTH BRUSH-J0031864",39.15,29.83,26.85,5,756,ICPA,1UNIT,,,31-01-2029,5,0,ED000114992,0,0
1687069,J0031878,"THICHOREN 4 CAPSULE-J0031878",209.06,159.28,143.36,9,756,LARENON,10`S,,,01-02-2028,5,0,ED000090290,0,0
1687300,J0031880,"THICHOREN AC 4 TABLET-J0031880",224.06,170.71,153.64,11,756,LARENON,10,,,01-09-2026,5,0,ED000090292,0,0
13060241,PROD1900,"THICKIFY AM PM TABLET-PROD1900",364.83,277.97,250.17,40,756,AKUMENTIS,20,,,31-03-2027,5,0,ED000219696,1,-1
5225612,J00016157,"THIO MR TAB-J00016157",253.13,192.85,173.57,2,756,IVAAN,1*10,,,31-10-2025,5,0,ED000214685,0,0
1684455,J0031906,"THIO-SERADIC TABLET-J0031906",245.58,187.11,168.4,10,756,OBSURGE,10S,,,31-05-2027,5,0,ED000090310,0,0
14431609,PROD3766,"THIOBLIS A 4/100 MG TABLET-PROD3766",195.94,149.28,134.36,11,756,ALNICHE,10,"10 + 1, 5 + 9.09%",,28-02-2027,5,0,ED000148407,1,-1
17255387,PROD7068,"THIOBRANE TABLET-PROD7068",311.43,237.28,213.55,10,756,EDIFICE,10,,,31-05-2027,5,0,ED000243443,1,-1
1709272,J0031892,"THIOPRINZ 50 MG TABLET-J0031892",105,80,72,14,756,ROCKMED,STRP,,,31-07-2027,5,0,ED000150142,0,0
1692994,J0031903,"THIOQUEST DP 4 CAPSULE-J0031903",204.38,155.71,140.14,49,756,ALCHEM,10`S,,,31-01-2028,5,0,ED000090353,0,0
1692990,J0031905,"THIOQUEST ET 4 TABLET-J0031905",224.06,170.71,153.64,40,756,ALCHEM,10`S,"5 + 1, 3 + 16.67%",,30-11-2027,5,0,ED000090355,0,0
1692991,J0031893,"THIOQUEST GEL-J0031893",113.44,86.43,77.79,88,756,ALCHEM,15GM,,,31-12-2027,5,0,ED000090347,0,0
1704780,J0031897,"THIOQUEST-TWIST 4 CAPSULE-J0031897",254.06,193.57,174.21,29,756,ALCHEM,10`S,,,30-09-2027,5,0,ED000151939,0,0
14451985,PROD4075,"THIORIL 10 MG TABLET-PROD4075",22.92,17.46,15.72,27,756,TORRENT,10,,,30-06-2026,5,0,ED000090359,1,-1
13082762,PROD2071,"THIORIL 25 MG TABLET-PROD2071",55.17,42.04,37.83,21,756,TORRENT,10,,,31-12-2027,5,0,ED000090360,1,-1
14804678,PROD6069,"THIORIL 50 MG TABLET-PROD6069",85.55,65.18,58.66,15,756,TORRENT,10,,,31-08-2026,5,0,ED000090361,1,-1
4252814,J0037985,"THIOSAN ET TABLET-J0037985",308.44,235,235,10,756,SANADOR,10S,,,31-10-2026,5,0,ED000168856,0,0
10025694,J0044187,"THIOSAN TH 8 TABLET-J0044187",419.06,319.28,319.28,32,756,SANADOR,10`S,,,30-06-2027,5,0,ED000214830,0,0
4973691,J00025781,"THIOSKEL TABLET-J00025781",300,228.69,205.75,10,756,ACCUFFY,10`S,,,30-09-2026,5,0,ED000183489,0,0
1693205,J0031907,"THIOSPAS 4 CAPSULE-J0031907",361.57,275.48,247.93,8,756,ABBOTT-H,15`S,,,31-01-2027,5,0,ED000156237,0,0
19977449,PROD7912,"THIOTRES INJECTION-PROD7912",1491.56,1136.43,1022.78,5,756,"LA RENON",1ML,,,01-10-2026,5,0,ED000090376,1,-1
1687440,J0031912,"THIOTRES TABLET-J0031912",1287.58,981.01,882.91,18,756,LARENON,1*10,,,01-01-2028,5,0,ED000090375,0,0
1689184,J0031913,"THIOX GEL-J0031913",249.38,190,171,23,756,WALLACE,30GM,,,31-07-2027,5,0,ED000090383,0,0
1693399,J0031914,"THIOX OD 8 CAPSULE-J0031914",215.63,164.29,147.86,7,756,WALLACE,5`S,,,30-09-2026,5,0,ED000090385,0,0
6338074,J0041581,"THREPTIN JUNIOR DISKETTES-J0041581",444.01,338.29,300.69,173,756,RAPTAKOS,250GM,,,31-10-2026,5,0,ED000180309,0,0
1686002,J0031920,"THREPTIN LITE DISKETTES-J0031920",478.13,364.29,323.79,20,756,RAPTAKOS,275GM,,,31-01-2027,5,0,ED000090423,0,0
8009698,JE042463,"THREPTIN VANILLA DISKETTES-JE042463",453.81,345.76,307.31,67,756,RAPTAKOS,275G,,,31-01-2027,5,0,ED000090419,0,0
10831359,PROD508,"THREPTIN VANILLA DISKETTES-PROD508",1617.5,1232.38,1109.14,11,756,RAPTAKOS,"1000 GM",,,30-04-2027,5,0,ED000163617,1,-1
2696869,J0031926,"THRIZE DS TABLET-J0031926",534.38,407.14,366.43,5,756,PHARMED,10`S,,,28-02-2027,5,0,ED000090446,0,0
2696867,J0031924,"THRIZE PLUS TABLET-J0031924",281.25,214.29,192.86,8,756,PHARMED,"10 SST",,,30-04-2027,5,0,ED000090447,0,0
3789890,J0037174,"THRIZE TABLET-J0037174",262.5,200,180,12,756,PHARMED,10S,,,28-02-2027,5,0,ED000090445,0,0
14910103,PROD6200,"THROAT RELIEF MELTS-PROD6200",488.5,362,255.89,8,756,NUTRITION,30,,,30-04-2027,5,1,ED000207736,1,-1
14617963,PROD5422,"THROMBOPHOB GEL-PROD5422",321.12,244.66,191.26,60,756,ZYDUS,"30 GM",,,30-04-2028,5,0,ED000227938,1,-1
14952310,PROD6339,"THROMBOPHOB OINTMENT-PROD6339",225.53,171.83,154.65,148,756,ZYDUS,"30 GM","7 + 1, 4 + 12.50%",,30-06-2028,5,0,ED000227939,1,-1
1696034,J0031941,"THYROCAB 10 MG TABLET-J0031941",454.65,346.4,311.76,9,756,CORONA,100,,,31-07-2027,5,0,ED000090504,0,0
1696035,J0031942,"THYROCAB 20 MG TABLET-J0031942",1318.5,1004.57,904.11,7,756,CORONA,100,,,31-03-2026,5,0,ED000115004,0,0
17132198,PROD7038,"THYRONEED  112 MCG TABLET-PROD7038",212.81,162.14,145.93,10,756,MANKIND,120,,,31-05-2027,5,0,ED000243112,1,-1
14734429,PROD5750,"THYRONEED 100 MCG TABLET-PROD5750",166.31,126.71,114.04,1,756,MANKIND,120,,,30-11-2026,5,0,ED000194383,1,-1
14552533,PROD5128,"THYRONEED 37.5 MCG TABLET 120-PROD5128",185.21,141.11,127,1,756,MANKIND,120,,,31-12-2026,5,0,ED000230961,1,-1
14734430,PROD5751,"THYRONEED 75 MCG TABLET-PROD5751",180.18,137.28,123.55,4,756,MANKIND,120,,,30-11-2026,5,0,ED000195955,1,-1
14763948,PROD5993,"THYRONEED 88 MCG TABLET-PROD5993",207.9,158.4,142.56,6,756,MANKIND,120,,,31-01-2027,5,0,ED000236057,1,-1
1694399,J0031950,"THYRONORM 112 MCG TABLET-J0031950",212.72,162.07,145.87,19,756,ABBOTT-I,"120,S",,,30-06-2027,5,0,ED000090539,0,0
4431171,J0038287,"THYRONORM 12.5 MCG TABLET-J0038287",189.72,144.55,126.07,26,756,ABBOTT-I,120T,,,31-07-2027,5,0,ED000090542,0,0
1694706,J0031952,"THYRONORM 125 MCG TABLET-J0031952",216.63,165.05,148.55,22,756,ABBOTT-I,120`S,,,31-08-2027,5,0,ED000090545,0,0
11134614,PROD727,"THYRONORM 137 MCG TABLET-PROD727",278.17,211.94,190.75,1,756,ABBOTT-I,1*120,,,31-08-2027,5,0,ED000090547,1,-1
